Script started on 2023-03-21 16:48:22+01:00 [TERM="xterm-256color" TTY="/dev/pts/12" COLUMNS="109" LINES="28"]
not found: "/home/pi/ros2_galactic/install/qt_gui_cpp/share/qt_gui_cpp/local_setup.sh"
]0;asdfr_04@asdfr-rpi-4: ~/ASDfR/ros2_ws/src/timing/launch[01;32masdfr_04@asdfr-rpi-4[00m:[01;34m~/ASDfR/ros2_ws/src/timing/launch $[00m ros2 launch assignment23.py[7Pcd src/timing/launchros2 launch assignment23.py
[INFO] [launch]: All log files can be found below /home/asdfr_04/.ros/log/2023-03-21-16-48-37-899875-asdfr-rpi-4-7321
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [Seq04-1]: process started with pid [7324]
[INFO] [Loop04-2]: process started with pid [7325]
[Seq04-1] [INFO] [1679413723.273807179] [seq04]: Publishing FROM SEQ04: '632
[Seq04-1] [INFO] [1679413723.275098522] [seq04]: Publishing FROM SEQ04: '633
[Seq04-1] [INFO] [1679413723.279276271] [seq04]: Loop04 topic received: '633
[Seq04-1] [INFO] [1679413723.279713787] [seq04]: Publishing FROM SEQ04: '634
[Seq04-1] [INFO] [1679413723.281109963] [seq04]: Publishing FROM SEQ04: '635
[Seq04-1] [INFO] [1679413723.288046027] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.288456617] [seq04]: Publishing FROM SEQ04: '636
[Seq04-1] [INFO] [1679413723.289882904] [seq04]: Publishing FROM SEQ04: '637
[Seq04-1] [INFO] [1679413723.294416780] [seq04]: Loop04 topic received: '637
[Seq04-1] [INFO] [1679413723.294855500] [seq04]: Publishing FROM SEQ04: '638
[Seq04-1] [INFO] [1679413723.296286620] [seq04]: Publishing FROM SEQ04: '639
[Seq04-1] [INFO] [1679413723.299418636] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.299831170] [seq04]: Publishing FROM SEQ04: '640
[Seq04-1] [INFO] [1679413723.303164666] [seq04]: Publishing FROM SEQ04: '641
[Seq04-1] [INFO] [1679413723.307904726] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.308980812] [seq04]: Publishing FROM SEQ04: '642
[Seq04-1] [INFO] [1679413723.309947046] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.310242581] [seq04]: Publishing FROM SEQ04: '643
[Seq04-1] [INFO] [1679413723.314518756] [seq04]: Publishing FROM SEQ04: '644
[Seq04-1] [INFO] [1679413723.315922728] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.316254318] [seq04]: Publishing FROM SEQ04: '645
[Seq04-1] [INFO] [1679413723.324073969] [seq04]: Publishing FROM SEQ04: '646
[Seq04-1] [INFO] [1679413723.325126629] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.325406590] [seq04]: Publishing FROM SEQ04: '647
[Seq04-1] [INFO] [1679413723.326892895] [seq04]: Publishing FROM SEQ04: '648
[Seq04-1] [INFO] [1679413723.329231027] [seq04]: Loop04 topic received: '648
[Seq04-1] [INFO] [1679413723.329716672] [seq04]: Publishing FROM SEQ04: '649
[Seq04-1] [INFO] [1679413723.332887947] [seq04]: Publishing FROM SEQ04: '650
[Seq04-1] [INFO] [1679413723.337310658] [seq04]: Loop04 topic received: '650
[Seq04-1] [INFO] [1679413723.337733655] [seq04]: Publishing FROM SEQ04: '651
[Seq04-1] [INFO] [1679413723.339048405] [seq04]: Publishing FROM SEQ04: '652
[Seq04-1] [INFO] [1679413723.343480357] [seq04]: Loop04 topic received: '652
[Seq04-1] [INFO] [1679413723.343917632] [seq04]: Publishing FROM SEQ04: '653
[Seq04-1] [INFO] [1679413723.345304863] [seq04]: Publishing FROM SEQ04: '654
[Seq04-1] [INFO] [1679413723.350073423] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.350398366] [seq04]: Publishing FROM SEQ04: '655
[Seq04-1] [INFO] [1679413723.354091359] [seq04]: Publishing FROM SEQ04: '656
[Seq04-1] [INFO] [1679413723.359810598] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.360153855] [seq04]: Publishing FROM SEQ04: '657
[Seq04-1] [INFO] [1679413723.361819640] [seq04]: Publishing FROM SEQ04: '658
[Seq04-1] [INFO] [1679413723.366325777] [seq04]: Loop04 topic received: '658
[Seq04-1] [INFO] [1679413723.366739200] [seq04]: Publishing FROM SEQ04: '659
[Seq04-1] [INFO] [1679413723.367968951] [seq04]: Publishing FROM SEQ04: '660
[Seq04-1] [INFO] [1679413723.371860091] [seq04]: Loop04 topic received: '659
[Seq04-1] [INFO] [1679413723.372219107] [seq04]: Publishing FROM SEQ04: '661
[Seq04-1] [INFO] [1679413723.374011966] [seq04]: Publishing FROM SEQ04: '662
[Seq04-1] [INFO] [1679413723.379781260] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.380139906] [seq04]: Publishing FROM SEQ04: '663
[Seq04-1] [INFO] [1679413723.381908357] [seq04]: Publishing FROM SEQ04: '664
[Seq04-1] [INFO] [1679413723.383104182] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.383455513] [seq04]: Publishing FROM SEQ04: '665
[Seq04-1] [INFO] [1679413723.387962112] [seq04]: Publishing FROM SEQ04: '666
[Seq04-1] [INFO] [1679413723.389718045] [seq04]: Loop04 topic received: '666
[Seq04-1] [INFO] [1679413723.390003117] [seq04]: Publishing FROM SEQ04: '667
[Seq04-1] [INFO] [1679413723.394949954] [seq04]: Publishing FROM SEQ04: '668
[Seq04-1] [INFO] [1679413723.396245501] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.401998962] [seq04]: Publishing FROM SEQ04: '669
[Seq04-1] [INFO] [1679413723.403514007] [seq04]: Loop04 topic received: '669
[Seq04-1] [INFO] [1679413723.403888394] [seq04]: Publishing FROM SEQ04: '670
[Seq04-1] [INFO] [1679413723.409267654] [seq04]: Publishing FROM SEQ04: '671
[Seq04-1] [INFO] [1679413723.412320540] [seq04]: Loop04 topic received: '671
[Seq04-1] [INFO] [1679413723.412736260] [seq04]: Publishing FROM SEQ04: '672
[Seq04-1] [INFO] [1679413723.417103267] [seq04]: Publishing FROM SEQ04: '673
[Seq04-1] [INFO] [1679413723.418156279] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.418436629] [seq04]: Publishing FROM SEQ04: '674
[Seq04-1] [INFO] [1679413723.423165134] [seq04]: Publishing FROM SEQ04: '675
[Seq04-1] [INFO] [1679413723.424370941] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.424733271] [seq04]: Publishing FROM SEQ04: '676
[Seq04-1] [INFO] [1679413723.429379518] [seq04]: Publishing FROM SEQ04: '677
[Seq04-1] [INFO] [1679413723.431064192] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.431386801] [seq04]: Publishing FROM SEQ04: '678
[Seq04-1] [INFO] [1679413723.434832925] [seq04]: Publishing FROM SEQ04: '679
[Seq04-1] [INFO] [1679413723.437992349] [seq04]: Loop04 topic received: '679
[Seq04-1] [INFO] [1679413723.438360161] [seq04]: Publishing FROM SEQ04: '680
[Seq04-1] [INFO] [1679413723.444463805] [seq04]: Publishing FROM SEQ04: '681
[Seq04-1] [INFO] [1679413723.445862740] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.446154479] [seq04]: Publishing FROM SEQ04: '682
[Seq04-1] [INFO] [1679413723.451051446] [seq04]: Publishing FROM SEQ04: '683
[Seq04-1] [INFO] [1679413723.452118401] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.452408251] [seq04]: Publishing FROM SEQ04: '684
[Seq04-1] [INFO] [1679413723.459266131] [seq04]: Publishing FROM SEQ04: '685
[Seq04-1] [INFO] [1679413723.460787121] [seq04]: Loop04 topic received: '685
[Seq04-1] [INFO] [1679413723.461081396] [seq04]: Publishing FROM SEQ04: '686
[Seq04-1] [INFO] [1679413723.465670606] [seq04]: Publishing FROM SEQ04: '687
[Seq04-1] [INFO] [1679413723.466952524] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.467288632] [seq04]: Publishing FROM SEQ04: '688
[Seq04-1] [INFO] [1679413723.471403697] [seq04]: Publishing FROM SEQ04: '689
[Seq04-1] [INFO] [1679413723.473003890] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.473390573] [seq04]: Publishing FROM SEQ04: '690
[Seq04-1] [INFO] [1679413723.478365854] [seq04]: Publishing FROM SEQ04: '691
[Seq04-1] [INFO] [1679413723.479980195] [seq04]: Loop04 topic received: '691
[Seq04-1] [INFO] [1679413723.480290082] [seq04]: Publishing FROM SEQ04: '692
[Seq04-1] [INFO] [1679413723.484707922] [seq04]: Publishing FROM SEQ04: '693
[Seq04-1] [INFO] [1679413723.486139727] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.486525595] [seq04]: Publishing FROM SEQ04: '694
[Seq04-1] [INFO] [1679413723.493277790] [seq04]: Publishing FROM SEQ04: '695
[Seq04-1] [INFO] [1679413723.494804039] [seq04]: Loop04 topic received: '695
[Seq04-1] [INFO] [1679413723.495097593] [seq04]: Publishing FROM SEQ04: '696
[Seq04-1] [INFO] [1679413723.499764395] [seq04]: Publishing FROM SEQ04: '697
[Seq04-1] [INFO] [1679413723.501083701] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.501428883] [seq04]: Publishing FROM SEQ04: '698
[Seq04-1] [INFO] [1679413723.506113333] [seq04]: Publishing FROM SEQ04: '699
[Seq04-1] [INFO] [1679413723.507261048] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.507626119] [seq04]: Publishing FROM SEQ04: '700
[Seq04-1] [INFO] [1679413723.512110330] [seq04]: Publishing FROM SEQ04: '701
[Seq04-1] [INFO] [1679413723.513753374] [seq04]: Loop04 topic received: '701
[Seq04-1] [INFO] [1679413723.514052928] [seq04]: Publishing FROM SEQ04: '702
[Seq04-1] [INFO] [1679413723.520353793] [seq04]: Publishing FROM SEQ04: '703
[Seq04-1] [INFO] [1679413723.521976949] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.522364483] [seq04]: Publishing FROM SEQ04: '704
[Seq04-1] [INFO] [1679413723.527277987] [seq04]: Publishing FROM SEQ04: '705
[Seq04-1] [INFO] [1679413723.529427620] [seq04]: Loop04 topic received: '704
[Seq04-1] [INFO] [1679413723.529895173] [seq04]: Publishing FROM SEQ04: '706
[Seq04-1] [INFO] [1679413723.534830399] [seq04]: Publishing FROM SEQ04: '707
[Seq04-1] [INFO] [1679413723.536139686] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.536474462] [seq04]: Publishing FROM SEQ04: '708
[Seq04-1] [INFO] [1679413723.543245009] [seq04]: Publishing FROM SEQ04: '709
[Seq04-1] [INFO] [1679413723.548424585] [seq04]: Loop04 topic received: '709
[Seq04-1] [INFO] [1679413723.548864230] [seq04]: Publishing FROM SEQ04: '710
[Seq04-1] [INFO] [1679413723.550171129] [seq04]: Publishing FROM SEQ04: '711
[Seq04-1] [INFO] [1679413723.554918448] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.555299409] [seq04]: Publishing FROM SEQ04: '712
[Seq04-1] [INFO] [1679413723.557096119] [seq04]: Publishing FROM SEQ04: '713
[Seq04-1] [INFO] [1679413723.561265109] [seq04]: Loop04 topic received: '713
[Seq04-1] [INFO] [1679413723.561709014] [seq04]: Publishing FROM SEQ04: '714
[Seq04-1] [INFO] [1679413723.563054227] [seq04]: Publishing FROM SEQ04: '715
[Seq04-1] [INFO] [1679413723.570308659] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.570751934] [seq04]: Publishing FROM SEQ04: '716
[Seq04-1] [INFO] [1679413723.572037870] [seq04]: Publishing FROM SEQ04: '717
[Seq04-1] [INFO] [1679413723.573279899] [seq04]: Loop04 topic received: '716
[Seq04-1] [INFO] [1679413723.573649507] [seq04]: Publishing FROM SEQ04: '718
[Seq04-1] [INFO] [1679413723.578723288] [seq04]: Publishing FROM SEQ04: '719
[Seq04-1] [INFO] [1679413723.580008483] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.580348462] [seq04]: Publishing FROM SEQ04: '720
[Seq04-1] [INFO] [1679413723.584938153] [seq04]: Publishing FROM SEQ04: '721
[Seq04-1] [INFO] [1679413723.586238922] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.589917786] [seq04]: Publishing FROM SEQ04: '722
[Seq04-1] [INFO] [1679413723.591307388] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.591675997] [seq04]: Publishing FROM SEQ04: '723
[Seq04-1] [INFO] [1679413723.597098868] [seq04]: Publishing FROM SEQ04: '724
[Seq04-1] [INFO] [1679413723.598810412] [seq04]: Loop04 topic received: '724
[Seq04-1] [INFO] [1679413723.599109984] [seq04]: Publishing FROM SEQ04: '725
[Seq04-1] [INFO] [1679413723.604196023] [seq04]: Publishing FROM SEQ04: '726
[Seq04-1] [INFO] [1679413723.605284497] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.605654014] [seq04]: Publishing FROM SEQ04: '727
[Seq04-1] [INFO] [1679413723.609350192] [seq04]: Publishing FROM SEQ04: '728
[Seq04-1] [INFO] [1679413723.610891237] [seq04]: Loop04 topic received: '728
[Seq04-1] [INFO] [1679413723.611187661] [seq04]: Publishing FROM SEQ04: '729
[Seq04-1] [INFO] [1679413723.615817426] [seq04]: Publishing FROM SEQ04: '730
[Seq04-1] [INFO] [1679413723.620250471] [seq04]: Loop04 topic received: '730
[Seq04-1] [INFO] [1679413723.620673986] [seq04]: Publishing FROM SEQ04: '731
[Seq04-1] [INFO] [1679413723.621955126] [seq04]: Publishing FROM SEQ04: '732
[Seq04-1] [INFO] [1679413723.622915508] [seq04]: Loop04 topic received: '731
[Seq04-1] [INFO] [1679413723.623231913] [seq04]: Publishing FROM SEQ04: '733
[Seq04-1] [INFO] [1679413723.627770624] [seq04]: Publishing FROM SEQ04: '734
[Seq04-1] [INFO] [1679413723.629116133] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.629454297] [seq04]: Publishing FROM SEQ04: '735
[Seq04-1] [INFO] [1679413723.632204890] [seq04]: Publishing FROM SEQ04: '736
[Seq04-1] [INFO] [1679413723.637290763] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.637716038] [seq04]: Publishing FROM SEQ04: '737
[Seq04-1] [INFO] [1679413723.640543963] [seq04]: Publishing FROM SEQ04: '738
[Seq04-1] [INFO] [1679413723.644986248] [seq04]: Loop04 topic received: '738
[Seq04-1] [INFO] [1679413723.645339394] [seq04]: Publishing FROM SEQ04: '739
[Seq04-1] [INFO] [1679413723.646998105] [seq04]: Publishing FROM SEQ04: '740
[Seq04-1] [INFO] [1679413723.651530204] [seq04]: Loop04 topic received: '740
[Seq04-1] [INFO] [1679413723.651960479] [seq04]: Publishing FROM SEQ04: '741
[Seq04-1] [INFO] [1679413723.653288488] [seq04]: Publishing FROM SEQ04: '742
[Seq04-1] [INFO] [1679413723.657490201] [seq04]: Loop04 topic received: '742
[Seq04-1] [INFO] [1679413723.657935994] [seq04]: Publishing FROM SEQ04: '743
[Seq04-1] [INFO] [1679413723.659341262] [seq04]: Publishing FROM SEQ04: '744
[Seq04-1] [INFO] [1679413723.660917233] [seq04]: Loop04 topic received: '744
[Seq04-1] [INFO] [1679413723.661245842] [seq04]: Publishing FROM SEQ04: '745
[Seq04-1] [INFO] [1679413723.667895408] [seq04]: Publishing FROM SEQ04: '746
[Seq04-1] [INFO] [1679413723.669068160] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.669362972] [seq04]: Publishing FROM SEQ04: '747
[Seq04-1] [INFO] [1679413723.674141774] [seq04]: Publishing FROM SEQ04: '748
[Seq04-1] [INFO] [1679413723.675783077] [seq04]: Loop04 topic received: '748
[Seq04-1] [INFO] [1679413723.676094557] [seq04]: Publishing FROM SEQ04: '749
[Seq04-1] [INFO] [1679413723.681384521] [seq04]: Publishing FROM SEQ04: '750
[Seq04-1] [INFO] [1679413723.684237946] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.684645388] [seq04]: Publishing FROM SEQ04: '751
[Seq04-1] [INFO] [1679413723.691234417] [seq04]: Publishing FROM SEQ04: '752
[Seq04-1] [INFO] [1679413723.695021207] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.695382871] [seq04]: Publishing FROM SEQ04: '753
[Seq04-1] [INFO] [1679413723.696814084] [seq04]: Publishing FROM SEQ04: '754
[Seq04-1] [INFO] [1679413723.699182308] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.702048363] [seq04]: Publishing FROM SEQ04: '755
[Seq04-1] [INFO] [1679413723.703511668] [seq04]: Loop04 topic received: '755
[Seq04-1] [INFO] [1679413723.703881703] [seq04]: Publishing FROM SEQ04: '756
[Seq04-1] [INFO] [1679413723.708297784] [seq04]: Publishing FROM SEQ04: '757
[Seq04-1] [INFO] [1679413723.709984384] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.710335529] [seq04]: Publishing FROM SEQ04: '758
[Seq04-1] [INFO] [1679413723.715060405] [seq04]: Publishing FROM SEQ04: '759
[Seq04-1] [INFO] [1679413723.716520784] [seq04]: Loop04 topic received: '759
[Seq04-1] [INFO] [1679413723.716892930] [seq04]: Publishing FROM SEQ04: '760
[Seq04-1] [INFO] [1679413723.720075464] [seq04]: Publishing FROM SEQ04: '761
[Seq04-1] [INFO] [1679413723.721737286] [seq04]: Loop04 topic received: '761
[Seq04-1] [INFO] [1679413723.722040302] [seq04]: Publishing FROM SEQ04: '762
[Seq04-1] [INFO] [1679413723.727368951] [seq04]: Publishing FROM SEQ04: '763
[Seq04-1] [INFO] [1679413723.731845625] [seq04]: Loop04 topic received: '763
[Seq04-1] [INFO] [1679413723.732196993] [seq04]: Publishing FROM SEQ04: '764
[Seq04-1] [INFO] [1679413723.733853667] [seq04]: Publishing FROM SEQ04: '765
[Seq04-1] [INFO] [1679413723.737680623] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.738035324] [seq04]: Publishing FROM SEQ04: '766
[Seq04-1] [INFO] [1679413723.739368185] [seq04]: Publishing FROM SEQ04: '767
[Seq04-1] [INFO] [1679413723.744127005] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.744483077] [seq04]: Publishing FROM SEQ04: '768
[Seq04-1] [INFO] [1679413723.746187899] [seq04]: Publishing FROM SEQ04: '769
[Seq04-1] [INFO] [1679413723.750301889] [seq04]: Loop04 topic received: '769
[Seq04-1] [INFO] [1679413723.750787923] [seq04]: Publishing FROM SEQ04: '770
[Seq04-1] [INFO] [1679413723.752169154] [seq04]: Publishing FROM SEQ04: '771
[Seq04-1] [INFO] [1679413723.758779980] [seq04]: Loop04 topic received: '771
[Seq04-1] [INFO] [1679413723.759149441] [seq04]: Publishing FROM SEQ04: '772
[Seq04-1] [INFO] [1679413723.760911947] [seq04]: Publishing FROM SEQ04: '773
[Seq04-1] [INFO] [1679413723.762287179] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.762652250] [seq04]: Publishing FROM SEQ04: '774
[Seq04-1] [INFO] [1679413723.767161887] [seq04]: Publishing FROM SEQ04: '775
[Seq04-1] [INFO] [1679413723.768862190] [seq04]: Loop04 topic received: '775
[Seq04-1] [INFO] [1679413723.769155744] [seq04]: Publishing FROM SEQ04: '776
[Seq04-1] [INFO] [1679413723.773807620] [seq04]: Publishing FROM SEQ04: '777
[Seq04-1] [INFO] [1679413723.775328091] [seq04]: Loop04 topic received: '777
[Seq04-1] [INFO] [1679413723.775708440] [seq04]: Publishing FROM SEQ04: '778
[Seq04-1] [INFO] [1679413723.780292113] [seq04]: Publishing FROM SEQ04: '779
[Seq04-1] [INFO] [1679413723.781960268] [seq04]: Loop04 topic received: '779
[Seq04-1] [INFO] [1679413723.782302210] [seq04]: Publishing FROM SEQ04: '780
[Seq04-1] [INFO] [1679413723.788834851] [seq04]: Publishing FROM SEQ04: '781
[Seq04-1] [INFO] [1679413723.790143694] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.790489563] [seq04]: Publishing FROM SEQ04: '782
[Seq04-1] [INFO] [1679413723.795206605] [seq04]: Publishing FROM SEQ04: '783
[Seq04-1] [INFO] [1679413723.796263042] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.796627447] [seq04]: Publishing FROM SEQ04: '784
[Seq04-1] [INFO] [1679413723.800175738] [seq04]: Publishing FROM SEQ04: '785
[Seq04-1] [INFO] [1679413723.801684802] [seq04]: Loop04 topic received: '785
[Seq04-1] [INFO] [1679413723.801979207] [seq04]: Publishing FROM SEQ04: '786
[Seq04-1] [INFO] [1679413723.805050557] [seq04]: Publishing FROM SEQ04: '787
[Seq04-1] [INFO] [1679413723.808919623] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.810006949] [seq04]: Publishing FROM SEQ04: '788
[Seq04-1] [INFO] [1679413723.810975221] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.811252237] [seq04]: Publishing FROM SEQ04: '789
[Seq04-1] [INFO] [1679413723.817921933] [seq04]: Publishing FROM SEQ04: '790
[Seq04-1] [INFO] [1679413723.823046047] [seq04]: Loop04 topic received: '790
[Seq04-1] [INFO] [1679413723.823411489] [seq04]: Publishing FROM SEQ04: '791
[Seq04-1] [INFO] [1679413723.824884867] [seq04]: Publishing FROM SEQ04: '792
[Seq04-1] [INFO] [1679413723.829498522] [seq04]: Loop04 topic received: '792
[Seq04-1] [INFO] [1679413723.829933611] [seq04]: Publishing FROM SEQ04: '793
[Seq04-1] [INFO] [1679413723.831260491] [seq04]: Publishing FROM SEQ04: '794
[Seq04-1] [INFO] [1679413723.836158921] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.836506141] [seq04]: Publishing FROM SEQ04: '795
[Seq04-1] [INFO] [1679413723.838003223] [seq04]: Publishing FROM SEQ04: '796
[Seq04-1] [INFO] [1679413723.844298736] [seq04]: Loop04 topic received: '796
[Seq04-1] [INFO] [1679413723.844727048] [seq04]: Publishing FROM SEQ04: '797
[Seq04-1] [INFO] [1679413723.845968225] [seq04]: Publishing FROM SEQ04: '798
[Seq04-1] [INFO] [1679413723.849708830] [seq04]: Loop04 topic received: '797
[Seq04-1] [INFO] [1679413723.850072660] [seq04]: Publishing FROM SEQ04: '799
[Seq04-1] [INFO] [1679413723.851819075] [seq04]: Publishing FROM SEQ04: '800
[Seq04-1] [INFO] [1679413723.853002770] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.853362472] [seq04]: Publishing FROM SEQ04: '801
[Seq04-1] [INFO] [1679413723.858512474] [seq04]: Publishing FROM SEQ04: '802
[Seq04-1] [INFO] [1679413723.860536016] [seq04]: Loop04 topic received: '802
[Seq04-1] [INFO] [1679413723.860909124] [seq04]: Publishing FROM SEQ04: '803
[Seq04-1] [INFO] [1679413723.864983467] [seq04]: Publishing FROM SEQ04: '804
[Seq04-1] [INFO] [1679413723.866307014] [seq04]: Loop04 topic received: '804
[Seq04-1] [INFO] [1679413723.866691308] [seq04]: Publishing FROM SEQ04: '805
[Seq04-1] [INFO] [1679413723.872504861] [seq04]: Publishing FROM SEQ04: '806
[Seq04-1] [INFO] [1679413723.875806357] [seq04]: Loop04 topic received: '806
[Seq04-1] [INFO] [1679413723.876156984] [seq04]: Publishing FROM SEQ04: '807
[Seq04-1] [INFO] [1679413723.880636010] [seq04]: Publishing FROM SEQ04: '808
[Seq04-1] [INFO] [1679413723.881928612] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.882270369] [seq04]: Publishing FROM SEQ04: '809
[Seq04-1] [INFO] [1679413723.887218965] [seq04]: Publishing FROM SEQ04: '810
[Seq04-1] [INFO] [1679413723.888928917] [seq04]: Loop04 topic received: '810
[Seq04-1] [INFO] [1679413723.889228267] [seq04]: Publishing FROM SEQ04: '811
[Seq04-1] [INFO] [1679413723.893920994] [seq04]: Publishing FROM SEQ04: '812
[Seq04-1] [INFO] [1679413723.894957265] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.895246022] [seq04]: Publishing FROM SEQ04: '813
[Seq04-1] [INFO] [1679413723.896870622] [seq04]: Publishing FROM SEQ04: '814
[Seq04-1] [INFO] [1679413723.903352005] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.903833501] [seq04]: Publishing FROM SEQ04: '815
[Seq04-1] [INFO] [1679413723.905356213] [seq04]: Publishing FROM SEQ04: '816
[Seq04-1] [INFO] [1679413723.910277013] [seq04]: Loop04 topic received: '816
[Seq04-1] [INFO] [1679413723.910734214] [seq04]: Publishing FROM SEQ04: '817
[Seq04-1] [INFO] [1679413723.912749256] [seq04]: Publishing FROM SEQ04: '818
[Seq04-1] [INFO] [1679413723.919955485] [seq04]: Loop04 topic received: '818
[Seq04-1] [INFO] [1679413723.920303890] [seq04]: Publishing FROM SEQ04: '819
[Seq04-1] [INFO] [1679413723.921893454] [seq04]: Publishing FROM SEQ04: '820
[Seq04-1] [INFO] [1679413723.925670743] [seq04]: Loop04 topic received: '819
[Seq04-1] [INFO] [1679413723.926013204] [seq04]: Publishing FROM SEQ04: '821
[Seq04-1] [INFO] [1679413723.927814562] [seq04]: Publishing FROM SEQ04: '822
[Seq04-1] [INFO] [1679413723.932336550] [seq04]: Loop04 topic received: '822
[Seq04-1] [INFO] [1679413723.932763102] [seq04]: Publishing FROM SEQ04: '823
[Seq04-1] [INFO] [1679413723.934149241] [seq04]: Publishing FROM SEQ04: '824
[Seq04-1] [INFO] [1679413723.936290930] [seq04]: Loop04 topic received: '824
[Seq04-1] [INFO] [1679413723.936854742] [seq04]: Publishing FROM SEQ04: '825
[Seq04-1] [INFO] [1679413723.941174398] [seq04]: Publishing FROM SEQ04: '826
[Seq04-1] [INFO] [1679413723.943667825] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.943984675] [seq04]: Publishing FROM SEQ04: '827
[Seq04-1] [INFO] [1679413723.948355145] [seq04]: Publishing FROM SEQ04: '828
[Seq04-1] [INFO] [1679413723.949888709] [seq04]: Loop04 topic received: '828
[Seq04-1] [INFO] [1679413723.950192263] [seq04]: Publishing FROM SEQ04: '829
[Seq04-1] [INFO] [1679413723.956377295] [seq04]: Publishing FROM SEQ04: '830
[Seq04-1] [INFO] [1679413723.957864378] [seq04]: Loop04 topic received: '-1
[Seq04-1] [INFO] [1679413723.958819334] [seq04]: Publishing FROM SEQ04: '831
[Seq04-1] [INFO] [1679413723.963783338] [seq04]: Publishing FROM SEQ04: '832
[Seq04-1] [INFO] [1679413723.968313307] [seq04]: Loop04 topic received: '832
[Seq04-1] [INFO] [1679413723.968751878] [seq04]: Publishing FROM SEQ04: '833
[Seq04-1] [INFO] [1679413723.970024295] [seq04]: Publishing FROM SEQ04: '834
[Seq04-1] [INFO] [1679413723.971274028] [seq04]: Loop04 topic received: '833
[Seq04-1] [INFO] [1679413723.971652692] [seq04]: Publishing FROM SEQ04: '835
[Seq04-1] [INFO] [1679413723.977858206] [seq04]: Publishing FROM SEQ04: '836
[Seq04-1] [INFO] [1679413723.979095586] [seq04]: Loop04 topic received: '-1
